RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Right	Index Right	Pupil Diameter Right [mm]	Point of Regard Right X [px]	Point of Regard Right Y [px]	AOI Name Right	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
8764154.8	12:49:35:018	Trial001	Noun_Practice.avi	0	303.4	OH102	CornflowerBlue	0	Eye	-	-	3.2	0	0	-	0	0	0	-	-	-	-	-	-	-	-
8764168.1	12:49:35:031	Trial001	Noun_Practice.avi	0	303.4	OH102	CornflowerBlue	0	Eye	-	-	3.2	0.0	0.0	-	0.0	0.0	0.0	-	-	-	-	-	-	-	-
8764181.5	12:49:35:044	Trial001	Noun_Practice.avi	0	303.4	OH102	CornflowerBlue	0	Eye	-	-	3.2	0.0	0.0	-	0.0	0.0	0.0	-	-	-	-	-	-	-	-
8764194.8	12:49:35:058	Trial001	Noun_Practice.avi	0	303.4	OH102	CornflowerBlue	0	Eye	-	-	3.2	0.0	0.0	-	0.0	0.0	0.0	-	-	-	-	-	-	-	-
8764208.1	12:49:35:071	Trial001	Noun_Practice.avi	0	303.4	OH102	CornflowerBlue	0	Eye	-	-	3.2	0.0	0.0	-	0.0	0.0	0.0	-	-	-	-	-	-	-	-
8764221.5	12:49:35:085	Trial001	Noun_Practice.avi	0	303.4	OH102	CornflowerBlue	0	Eye	-	-	3.2	0.0	0.0	-	0.0	0.0	0.0	-	-	-	-	-	-	-	-
8764234.8	12:49:35:098	Trial001	Noun_Practice.avi	0	303.4	OH102	CornflowerBlue	0	Eye	-	-	3.2	0.0	0.0	-	0.0	0.0	0.0	-	-	-	-	-	-	-	-
8764919.2	12:49:35:783	Trial002	Noun_Practice.avi	0	222.2	OH102	CornflowerBlue	90	Eye	Fixation	1	3.9	813	465.4	-	0	0.4	-0.9	-	-	-	-	-	-	-	-
8764932.5	12:49:35:796	Trial002	Noun_Practice.avi	0	222.2	OH102	CornflowerBlue	90	Eye	Fixation	1	3.9	812.2771084337662	463.55261044184687	-	0.0	0.4	-0.9	-	-	-	-	-	-	-	-
8764945.9	12:49:35:809	Trial002	Noun_Practice.avi	0	222.2	OH102	CornflowerBlue	90	Eye	Fixation	1	3.9	813.3523809523602	462.37229437229814	-	0.0	0.4	-0.9	-	-	-	-	-	-	-	-
8764959.2	12:49:35:822	Trial002	Noun_Practice.avi	0	222.2	OH102	CornflowerBlue	90	Eye	Fixation	1	3.9	813.1176470586263	461.33294117632596	-	0.0	0.4	-0.9	-	-	-	-	-	-	-	-
8764972.5	12:49:35:836	Trial002	Noun_Practice.avi	0	222.2	OH102	CornflowerBlue	90	Eye	Fixation	1	3.8605691056753595	812.4971544716232	461.23943089432464	-	0.0	0.4	-0.9	-	-	-	-	-	-	-	-
8764985.9	12:49:35:849	Trial002	Noun_Practice.avi	0	222.2	OH102	CornflowerBlue	90	Eye	Fixation	1	3.8	811.505158729851	457.7142857134336	-	0.0	0.4	-0.9	-	-	-	-	-	-	-	-
8764999.2	12:49:35:862	Trial002	Noun_Practice.avi	0	222.2	OH102	CornflowerBlue	90	Eye	Fixation	1	3.8	814.2277108430944	443.1397590281922	-	0.0	0.4	-0.9	-	-	-	-	-	-	-	-
8765012.5	12:49:35:875	Trial002	Noun_Practice.avi	0	222.2	OH102	CornflowerBlue	90	Eye	Fixation	1	3.8	814.4948103794396	442.12734531215517	-	0.0	0.4	-0.9	-	-	-	-	-	-	-	-
8765025.9	12:49:35:889	Trial002	Noun_Practice.avi	0	222.2	OH102	CornflowerBlue	90	Eye	Fixation	1	3.8	814.10883534084	426.83413653226063	-	0.0	0.4	-0.9	-	-	-	-	-	-	-	-
8765039.2	12:49:35:902	Trial002	Noun_Practice.avi	0	222.2	OH102	CornflowerBlue	90	Eye	Fixation	1	3.8	816.8626506030682	420.83734940148736	-	0.0	0.4	-0.9	-	-	-	-	-	-	-	-
8765052.5	12:49:35:916	Trial002	Noun_Practice.avi	0	222.2	OH102	CornflowerBlue	90	Eye	Fixation	1	3.8	815.616064255624	423.81124497893677	-	0.0	0.4	-0.9	-	-	-	-	-	-	-	-
8765065.9	12:49:35:928	Trial002	Noun_Practice.avi	0	222.2	OH102	CornflowerBlue	90	Eye	Fixation	1	3.758757062097932	816.4661016959435	417.35141242825244	-	0.0	0.4	-0.9	-	-	-	-	-	-	-	-
8765079.2	12:49:35:942	Trial002	Noun_Practice.avi	0	222.2	OH102	CornflowerBlue	90	Eye	Fixation	1	3.7	817.2190476191311	407.68571427820666	-	0.0	0.4	-0.9	-	-	-	-	-	-	-	-
8765092.5	12:49:35:955	Trial002	Noun_Practice.avi	0	222.2	OH102	CornflowerBlue	90	Eye	Fixation	1	3.7	816.9111111106922	403.2777777808773	-	0.0	0.4	-0.9	-	-	-	-	-	-	-	-
8765105.9	12:49:35:968	Trial002	Noun_Practice.avi	0	222.2	OH102	CornflowerBlue	90	Eye	Fixation	1	3.7	819.0091666683554	406.72249998897314	-	0.0	0.4	-0.9	-	-	-	-	-	-	-	-
8765119.2	12:49:35:982	Trial002	Noun_Practice.avi	0	222.2	OH102	CornflowerBlue	90	Eye	Fixation	1	3.7	821.9547619066177	402.1380952406347	-	0.0	0.4	-0.9	-	-	-	-	-	-	-	-
8765132.5	12:49:35:995	Trial002	Noun_Practice.avi	0	222.2	OH102	CornflowerBlue	90	Eye	Fixation	1	3.7	816.9365461803973	407.73815261526033	-	0.0	0.4	-0.9	-	-	-	-	-	-	-	-
18688024.7	15:00:43:228	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.5	1457.2	546.7	-	0.4	0.3	-0.9	-	-	-	-	-	-	-	-
18688038.0	15:00:43:241	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.6	1483.400000062585	533.1827450701419	-	0.3419607843546306	0.3	-0.9	-	-	-	-	-	-	-	-
18688051.4	15:00:43:254	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.6	1487.3309237269993	523.8807228695573	-	0.4	0.3	-0.9	-	-	-	-	-	-	-	-
18688064.7	15:00:43:268	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.6	1507.9071428039435	517.3928571737048	-	0.4	0.3	-0.9	-	-	-	-	-	-	-	-
18688078.0	15:00:43:281	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.6	1380.942570371895	588.5228915180855	-	0.36224899603819194	0.2622489960381919	-0.9	-	-	-	-	-	-	-	-
18688091.4	15:00:43:295	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.6	1382.277911556927	593.9144578737295	-	0.3	0.2	-0.9	-	-	-	-	-	-	-	-
18688104.7	15:00:43:308	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.6	1414.6682634553808	567.1742515119461	-	0.3790419161221154	0.2790419161221154	-0.9	-	-	-	-	-	-	-	-
18688118.0	15:00:43:321	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.6	1556.9730159000756	498.18571427982226	-	0.4	0.3	-0.9	-	-	-	-	-	-	-	-
18688131.4	15:00:43:334	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.6	1480.837349481985	531.7389557792715	-	0.4	0.3	-0.9	-	-	-	-	-	-	-	-
18688144.7	15:00:43:348	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.6	1463.690361522386	551.7373493359524	-	0.4	0.2626506025578066	-0.9	-	-	-	-	-	-	-	-
18688158.0	15:00:43:361	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.6	1464.3232931223329	558.0056225201447	-	0.4	0.29799196772205616	-0.9	-	-	-	-	-	-	-	-
18688171.4	15:00:43:374	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.6	1425.6190478017854	564.5880951295276	-	0.3432539684331229	0.2432539684331229	-0.9	-	-	-	-	-	-	-	-
18688184.7	15:00:43:388	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.6	1294.4857140124948	623.8392858485277	-	0.31785714267499643	0.21785714267499645	-0.9	-	-	-	-	-	-	-	-
18688198.0	15:00:43:401	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.6	1431.8686507556888	554.4158730396763	-	0.4	0.3	-0.9	-	-	-	-	-	-	-	-
18688211.4	15:00:43:415	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.6	1571.8164658389971	491.1405622868347	-	0.4	0.3	-0.9	-	-	-	-	-	-	-	-
18688224.7	15:00:43:428	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.6	1446.3928574596653	552.9285712555989	-	0.4	0.3	-0.9	-	-	-	-	-	-	-	-
18688238.0	15:00:43:441	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.6	1378.1247504175792	591.9920160270733	-	0.3283433132466238	0.22834331324662382	-0.9	-	-	-	-	-	-	-	-
18688251.4	15:00:43:454	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.6	1395.0281750645006	576.1063489295021	-	0.38373015898745155	0.2837301589874515	-0.9	-	-	-	-	-	-	-	-
18688264.7	15:00:43:468	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.6759036141906964	942.9554227494102	757.2084334146448	-	0.0722891574279112	0.12409638580930374	-0.9759036141906963	-	-	-	-	-	-	-	-
18688278.0	15:00:43:481	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.7	628.2445791859005	806.0694778283255	-	-0.03654618444243952	0.13654618444243952	-1.0	-	-	-	-	-	-	-	-
18688291.4	15:00:43:495	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.7	662.9276127091287	567.3418154103113	-	-0.004536489454999515	0.29546351054500053	-0.9522682447274997	-	-	-	-	-	-	-	-
18688304.7	15:00:43:508	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.648863636664296	805.2238642253554	363.513635910242	-	-0.0022727266714084593	0.4	-0.9	-	-	-	-	-	-	-	-
18688318.0	15:00:43:521	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.684126984456432	847.4285713989211	389.5936512130374	-	0.16825396891286315	0.5	-0.8158730155435685	-	-	-	-	-	-	-	-
18688331.4	15:00:43:535	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.6	731.8301593135918	428.87142787809375	-	0.0	0.4253968257502071	-0.9	-	-	-	-	-	-	-	-
18688344.7	15:00:43:547	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.6	768.6951805385968	468.8156627474037	-	0.0	0.3174698793319159	-0.9	-	-	-	-	-	-	-	-
18688358.0	15:00:43:560	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.6	848.2132528262978	427.0485944750759	-	0.0	0.3977911644710079	-0.9	-	-	-	-	-	-	-	-
18688371.4	15:00:43:574	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.5	616.1156622267797	530.871887921715	-	0.010040159818813732	0.35502007990940687	-0.9	-	-	-	-	-	-	-	-
18688384.7	15:00:43:588	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.48571428611976	649.3428570933894	503.92857138234746	-	-0.014285713880240513	0.3857142861197595	-0.9	-	-	-	-	-	-	-	-
18688398.0	15:00:43:601	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.4	697.3389556116782	505.20200808003347	-	-0.02610441808724759	0.3738955819127524	-0.9	-	-	-	-	-	-	-	-
18688411.4	15:00:43:615	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.371491228549596	679.2855263143513	495.14473696579574	-	0.0	0.4	-0.9	-	-	-	-	-	-	-	-
18688424.7	15:00:43:627	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.3	793.203570891119	432.7797621123634	-	0.09404761860307619	0.4	-0.9	-	-	-	-	-	-	-	-
18688438.0	15:00:43:641	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.2	805.2603173207598	436.14126997487904	-	0.0	0.4	-0.9	-	-	-	-	-	-	-	-
18688451.4	15:00:43:655	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.186111111587859	805.9972224591662	407.5916665880032	-	0.0	0.4	-0.9	-	-	-	-	-	-	-	-
18688464.7	15:00:43:668	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.1	730.7156628690626	442.0843372129835	-	-0.07349397540936053	0.3265060245906395	-0.9	-	-	-	-	-	-	-	-
18688478.0	15:00:43:681	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.083033932387785	741.4618762094443	435.5039919564826	-	-0.016966067612214274	0.38303393238778577	-0.9	-	-	-	-	-	-	-	-
18688491.4	15:00:43:694	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	5.003185954495815	753.5189208711319	454.34811473898765	-	-0.09681404550418474	0.30318595449581526	-0.9	-	-	-	-	-	-	-	-
18688504.7	15:00:43:707	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.95064935123934	753.5896097895911	426.7805198716825	-	-0.001298702478680247	0.4493506487606599	-0.9	-	-	-	-	-	-	-	-
18688518.0	15:00:43:721	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.9	788.8476194993865	405.0182538149564	-	-0.013492062950375873	0.4	-0.9	-	-	-	-	-	-	-	-
18688531.4	15:00:43:735	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.9	795.4935736578996	381.77068311817396	-	0.046184737769758066	0.47309236888487904	-0.9	-	-	-	-	-	-	-	-
18688544.7	15:00:43:747	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.8	747.7666674075116	415.76666632305296	-	-0.03333333275680031	0.4	-0.9	-	-	-	-	-	-	-	-
18688558.0	15:00:43:761	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.8	685.1158728676921	462.58888884324915	-	-0.1	0.3079365085292317	-0.9	-	-	-	-	-	-	-	-
18688571.4	15:00:43:774	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.7	704.2148590978626	422.0562254746495	-	-0.047389558860032176	0.3526104411399678	-0.9	-	-	-	-	-	-	-	-
18688584.7	15:00:43:787	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.7	659.9444439790439	468.13333356867054	-	-0.08888888954809665	0.31111111045190337	-0.9	-	-	-	-	-	-	-	-
18688598.0	15:00:43:801	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.7	742.1952379226964	413.47301607593016	-	0.0730158723696492	0.4730158723696492	-0.9	-	-	-	-	-	-	-	-
18688611.4	15:00:43:814	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.6	738.057143420498	432.4587297818423	-	-0.03174603108713686	0.36825396891286316	-0.9	-	-	-	-	-	-	-	-
18688624.7	15:00:43:828	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.6	660.9780489219469	490.49999985644	-	-0.1	0.3	-0.9	-	-	-	-	-	-	-	-
18688638.0	15:00:43:841	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.5	681.7587299145335	462.0063493783968	-	-0.1	0.3515873008935613	-0.9	-	-	-	-	-	-	-	-
18688651.4	15:00:43:854	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.5	837.4514063059071	345.39277048782475	-	0.08835341434985458	0.4883534143498546	-0.9	-	-	-	-	-	-	-	-
18688664.7	15:00:43:868	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.5	755.599999948999	426.5571428024989	-	0.0	0.4	-0.9	-	-	-	-	-	-	-	-
18688678.0	15:00:43:881	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.4945355201245	699.4814209877635	438.2857919502	-	-0.1	0.39453552012450005	-0.9	-	-	-	-	-	-	-	-
18688691.4	15:00:43:894	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.4	672.0184739497754	447.20080345826864	-	-0.1	0.3911646578603512	-0.9	-	-	-	-	-	-	-	-
18688704.7	15:00:43:908	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.4	724.3800006578366	440.09999960639647	-	-0.039999999389761974	0.36000000061023807	-0.9	-	-	-	-	-	-	-	-
18688718.0	15:00:43:921	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.4	808.4354990290585	387.3679647158655	-	0.09134199301834056	0.4913419930183406	-0.9	-	-	-	-	-	-	-	-
18688731.4	15:00:43:934	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.4	769.8420128089156	389.3920146897603	-	0.024305554180669042	0.42430555418066906	-0.9	-	-	-	-	-	-	-	-
18688744.7	15:00:43:948	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.3	759.6060241904149	387.0710842627744	-	0.0	0.4	-0.9	-	-	-	-	-	-	-	-
18688758.0	15:00:43:961	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.3	764.3246030593423	386.8634921231376	-	0.0	0.4	-0.9	-	-	-	-	-	-	-	-
18688771.4	15:00:43:975	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.3	718.5377278180506	435.44761977992414	-	-0.008424909968227992	0.391575090031772	-0.9	-	-	-	-	-	-	-	-
18688784.7	15:00:43:987	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.3	727.7357144350871	427.04999984375957	-	-0.010714284855821708	0.4	-0.9	-	-	-	-	-	-	-	-
18688798.0	15:00:44:001	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.3	674.0750004808618	452.5361109946182	-	-0.1	0.33055555643144224	-0.9	-	-	-	-	-	-	-	-
18688811.4	15:00:44:015	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.2	738.7812499532942	402.18541659615005	-	0.0	0.4	-0.9	-	-	-	-	-	-	-	-
18688824.7	15:00:44:028	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.2	712.3192774109615	446.2036140728784	-	-0.09036144487736084	0.4	-0.9	-	-	-	-	-	-	-	-
18688838.0	15:00:44:041	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.2	711.7904760654509	431.64920640537713	-	-0.050793651699631265	0.4	-0.9	-	-	-	-	-	-	-	-
18688851.4	15:00:44:054	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.1	718.5791168387321	434.495983843477	-	-0.009236946839969184	0.39076305316003085	-0.9	-	-	-	-	-	-	-	-
18688864.7	15:00:44:067	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.1	663.3787236710546	453.8510636863197	-	-0.1	0.3	-0.9	-	-	-	-	-	-	-	-
18688878.0	15:00:44:081	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.1	676.2369259620292	463.84391234519967	-	-0.1	0.31457085779481353	-0.9	-	-	-	-	-	-	-	-
18688891.4	15:00:44:094	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.1	706.5811977783815	436.13480097605697	-	-0.1	0.3944242046799511	-0.9	-	-	-	-	-	-	-	-
18688904.7	15:00:44:108	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.053846154907898	691.6230773435277	443.16923069172344	-	-0.1	0.4	-0.9	-	-	-	-	-	-	-	-
18688918.0	15:00:44:121	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.0	674.3825400650649	441.59206321624276	-	-0.1	0.39126984227648626	-0.9	-	-	-	-	-	-	-	-
18688931.4	15:00:44:134	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.0	673.0253963199422	457.4928572809875	-	-0.1	0.36746031643712973	-0.9	-	-	-	-	-	-	-	-
18688944.7	15:00:44:148	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.0	645.9620696082679	473.1206887485242	-	-0.12758620589693956	0.37241379410306047	-0.9275862058969395	-	-	-	-	-	-	-	-
18688958.0	15:00:44:162	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.0	689.0098754097633	440.94115350115976	-	-0.11316872537813645	0.38683127462186356	-0.9131687253781364	-	-	-	-	-	-	-	-
18688971.4	15:00:44:174	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.0	620.9951233346828	490.4975597411846	-	-0.14715447046472846	0.3056910590705431	-0.9	-	-	-	-	-	-	-	-
18688984.7	15:00:44:188	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.0	668.9287425105813	456.3694610366997	-	-0.1	0.3	-0.9	-	-	-	-	-	-	-	-
18688998.0	15:00:44:201	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	4.0	669.5674650647046	462.357484981605	-	-0.1	0.3	-0.9	-	-	-	-	-	-	-	-
18689011.4	15:00:44:215	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	3.9736434119403476	703.6341090209178	428.00930193729596	-	-0.02635658805965249	0.4	-0.9	-	-	-	-	-	-	-	-
18689024.7	15:00:44:228	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	3.9	631.7432103952705	532.8555544959532	-	-0.1	0.3135802480792594	-0.9864197519207406	-	-	-	-	-	-	-	-
18689038.0	15:00:44:241	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	3.953174604316406	680.6619047482031	448.64047604318364	-	-0.1	0.35317460431640607	-0.9	-	-	-	-	-	-	-	-
18689051.4	15:00:44:254	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	3.9	700.7591270938354	451.419444646539	-	-0.1	0.3067460305912058	-0.9	-	-	-	-	-	-	-	-
18689064.7	15:00:44:268	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	3.9	682.8451221098574	452.67317042383235	-	-0.1	0.4	-0.9	-	-	-	-	-	-	-	-
18689078.0	15:00:44:281	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	3.9	695.3837304138852	442.9093251375167	-	-0.11329365020026703	0.386706349799733	-0.9	-	-	-	-	-	-	-	-
18689091.4	15:00:44:294	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	3.9	661.2495391296511	477.599189303122	-	-0.19267549039616014	0.30732450960383983	-0.9	-	-	-	-	-	-	-	-
18689104.7	15:00:44:307	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	3.8	661.3071423526511	464.50000020276224	-	-0.1	0.3	-0.9	-	-	-	-	-	-	-	-
18689118.0	15:00:44:321	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	3.8936507948707346	675.2317471016343	461.54920597468447	-	-0.01269841025853058	0.39365079487073473	-0.9	-	-	-	-	-	-	-	-
18689131.4	15:00:44:334	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	3.8	656.4606413786526	465.86465909409554	-	-0.1341365474234381	0.36586345257656194	-0.9	-	-	-	-	-	-	-	-
18689144.7	15:00:44:348	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	3.8	700.7614452057526	448.14698859928853	-	-0.07469879645529238	0.3253012035447076	-0.9	-	-	-	-	-	-	-	-
18689158.0	15:00:44:361	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	3.8	655.1992075369119	468.3706340504977	-	-0.08492063365036162	0.3150793663496384	-0.9	-	-	-	-	-	-	-	-
18689171.4	15:00:44:374	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	3.845381524807136	657.5253005237466	471.69518096029407	-	-0.1	0.3453815248071363	-0.9	-	-	-	-	-	-	-	-
18689184.7	15:00:44:388	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	3.895121952554722	654.9682929379519	468.53170706204816	-	-0.1	0.3951219525547219	-0.9	-	-	-	-	-	-	-	-
18689198.0	15:00:44:401	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	3.8658730145749365	630.8714286882556	497.50317439028964	-	-0.16587301457493664	0.3	-0.9	-	-	-	-	-	-	-	-
18689211.4	15:00:44:415	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	3.9	827.5919686017614	367.34337290235175	-	0.07510040295255567	0.4875502014762778	-0.9	-	-	-	-	-	-	-	-
18689224.7	15:00:44:428	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	3.9	740.4614050253462	437.9311750992818	-	-0.08550893082885506	0.4072455345855725	-0.9	-	-	-	-	-	-	-	-
18689238.0	15:00:44:441	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	3.9	667.7839366110707	462.09357396893887	-	-0.14377509904520205	0.356224900954798	-0.9	-	-	-	-	-	-	-	-
18689251.4	15:00:44:455	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	3.9	611.904015812044	493.71285149569854	-	-0.19558233070305472	0.3	-0.9	-	-	-	-	-	-	-	-
18689264.7	15:00:44:468	Trial001	Noun_Practice.avi	0	14132.6	OH103	Crimson	22	Eye	Saccade	1	3.9	685.310637093456	454.98510708215787	-	-0.04255319272466055	0.35744680727533945	-0.9	-	-	-	-	-	-	-	-
